Tmax,best_valid_acc
3.0,0.35999998450279236
4.0,0.3466666638851166
5.0,0.35733333230018616
6.0,0.37599998712539673
7.0,0.36800000071525574
8.0,0.42933332920074463
9.0,0.5999999642372131
10.0,0.7173333168029785
11.0,0.7946666479110718
12.0,0.90666663646698
13.0,0.9279999732971191
14.0,0.9279999732971191
15.0,0.9493333101272583
16.0,0.9733332991600037
17.0,0.9946666359901428
18.0,1.0
19.0,0.9973333477973938
20.0,1.0
21.0,1.0
22.0,1.0
