Tmax,best_valid_acc
3.0,0.3333333432674408
4.0,0.3946666717529297
5.0,0.3413333296775818
6.0,0.36533331871032715
7.0,0.46933332085609436
8.0,0.6453333497047424
9.0,0.7706666588783264
10.0,0.8453333377838135
11.0,0.9626666307449341
12.0,1.0
13.0,1.0
14.0,0.9946666359901428
15.0,1.0
16.0,1.0
17.0,1.0
18.0,1.0
19.0,1.0
20.0,1.0
21.0,1.0
22.0,1.0
