Tmax,best_valid_acc
0.03111111111111111,0.032
0.04222222222222222,0.032
0.05333333333333333,0.024
0.06444444444444444,0.032
0.07555555555555556,0.048
0.08666666666666666,0.056
0.09777777777777777,0.048
0.10888888888888888,0.052
0.12,0.056
