Tmax,best_valid_acc
0.04000000000000001,0.0448
0.06000000000000001,0.0432
0.08000000000000002,0.0432
0.10000000000000002,0.0448
0.12000000000000002,0.0448
0.14,0.048
0.16,0.0576
0.18000000000000002,0.0512
0.2,0.0432
