2.515408284050316e-06,-4.1249701795680545e-08,-1.1958221311117427e-06,1.419189888040356e-05,1.82466262442168e-05,9.303459412229093e-06,-2.0358768240288945e-06,1.4451806064087467e-05,-2.0055917737815515e-05,-1.1231756751989994e-05,-7.559945281779317e-06,-4.0798796782605827e-07,8.185834804259942e-06,-2.4576490617401463e-06,-1.1674845515579463e-05,1.6271761035592442e-05,-2.841882554381147e-06,1.2813501045596535e-06,9.523128091660868e-06,4.659097892358552e-07,5.268254263742514e-07,1.8450408355896828e-05,1.8149540881168652e-06,1.0165958727001132e-05,1.0099695202703506e-05,2.4380133179333166e-05,4.659888918486889e-06,1.2233574581521952e-05,1.3521941154431727e-05,6.988570936501753e-07,-1.9830338073623727e-05,-1.2571423887389204e-05,-1.2379863899030759e-05,-3.0285211028579633e-05,7.877156689368573e-06,-1.649016828189572e-05,6.451224533720582e-06,-3.6985991882144946e-06,-1.061000502334519e-06,1.9347964902822755e-05,-1.1981041124876582e-05,1.5699904824954545e-05,5.7840766300441316e-05,7.2750531131603184e-06,-1.836481094060253e-05,-2.4232381745702718e-05,-5.114661395587724e-06,-1.3243110857849263e-05,-4.1861706776165505e-05,3.136081652368344e-06,-4.6368230931315764e-06,8.601387494856121e-06,2.4121049943063138e-05,-4.64039828575919e-06,-5.7642253310140714e-05,-8.242892570197737e-06,1.4114726649738003e-05,3.519314285998203e-05,1.1050100384750343e-05,-1.066132511115332e-05,0.00015416534306314186,0.00014568051979250453,-0.00010478564835808478,-8.955683673549603e-06,0.00026330620508221124,-0.00010769612039039257,-0.00039648214560845685,0.00015938923907082527,0.00015667929019841817,-0.00011736102942172031,-1.1716700630835974e-05,-0.00015691329956014276,2.5699386407603786e-05,0.00011119380058947452,-6.346628319772884e-05,0.0002888503395900501,4.175185933477413e-05,6.074391066330775e-05,-0.0001832556989101344,-3.1032288216508335e-05,-0.00017214758170930065,-0.00024708294962134405,0.00010202499261434816,-7.59916941341993e-05,-0.0003913868046293659,5.799126442336727e-05,2.867777777662144e-05,0.0003957335093128979,-0.00011201323471315104,0.00015841784734379075,0.0
-1.8025723689591815e-05,2.112012537345382e-06,-2.178007947974652e-06,-1.781311621778103e-05,-4.901107556439895e-06,3.172115866376602e-07,-9.945020639247078e-06,1.2032361456193025e-05,-2.1699613971199386e-06,-2.1038673375266348e-05,-1.7831517792420237e-05,7.990400201945257e-06,-2.401742158165731e-05,3.8745095818750586e-06,5.729663918206288e-06,-1.661402256482415e-05,1.0750905716771636e-05,-2.155212275471286e-05,5.123174828436657e-06,-4.896420393985506e-07,-1.448779847255071e-06,-2.1089989933791726e-05,-1.123510484771101e-05,1.907363475368166e-05,2.253245598146873e-05,8.97031723493264e-06,1.0697225766300734e-05,1.6222889390440677e-05,-3.968934804193882e-06,5.229369895208683e-07,-4.577909726004276e-05,-2.3781762191491983e-06,3.1539911551631504e-05,-2.1055462897887496e-05,2.535969948163709e-05,2.3990858508204367e-06,-4.586715713434133e-05,-2.581090538200012e-05,2.343454617792152e-05,1.9225049554364345e-05,2.2499382055200975e-06,-6.733970416495923e-06,7.770913069229964e-06,1.8665206742817813e-05,3.4655307505979325e-05,6.003482255796987e-05,7.663041634894936e-06,-3.827445911777076e-06,6.176667515035569e-06,1.060450067467934e-05,1.085991747851109e-05,5.930027149959455e-05,4.301651291156172e-05,-4.029836306977237e-06,0.00010483209624548466,2.4223675213864426e-05,-1.8471474126968655e-06,7.792778250033647e-05,3.5914305876484306e-05,-7.855461124051219e-06,0.00035516242696077903,0.00016032221517008,0.0003568928449047901,-9.135305496657277e-05,-4.6059871421868286e-05,-0.00029500099632979857,0.0001328191670665867,4.3250285849713746e-05,-7.760784666610398e-05,-2.1021385142283e-05,-0.00013596726932778235,0.00015351993712728817,-0.0001414800954521191,0.00029508107222790735,-2.053937050156432e-05,-0.00025016037530712916,-3.712304006133105e-05,-0.0001484346213702565,0.00018248481742278003,-3.674438781298441e-05,0.00010545015104939538,-0.00011979722217239035,0.00012140048270025377,6.193732013975269e-05,1.4343684916173e-05,0.00014314455249042965,6.780489129025849e-05,0.0016900670407104254,-3.942881412385468e-05,4.733652178924467e-06,0.0
2.3258923876090184e-05,-2.1134703299162836e-05,1.8078879222251396e-05,6.5945367348582474e-06,-1.1758794285011081e-05,-1.8550685454768717e-05,-1.0289534349858556e-05,-2.9333207491488098e-05,-6.5724782406327125e-06,9.7651582020514e-06,-5.9554107681390835e-06,1.8300582236944494e-05,2.6814934650320007e-05,1.561975194829454e-05,2.9719543237122362e-06,-3.880249736818369e-05,-8.49338938996477e-06,-1.782071910499153e-06,-1.5447131851048047e-05,-1.671835541168486e-06,1.9602293963714593e-05,-2.9467280213074872e-05,2.1722595741278855e-05,1.0424343659475845e-05,4.973508220666065e-06,-8.62619570341522e-06,-9.947186273130567e-06,-3.1183838928724784e-05,2.1071901533246048e-05,1.6891049714386987e-05,-4.372025432742514e-05,-1.4652294680343957e-05,1.1544011503956347e-05,-9.544777301896474e-06,-4.75565005283942e-05,-1.723033897428962e-05,6.45952173126542e-05,-1.3752021337160828e-05,-4.167051987717078e-06,-3.984639459712203e-05,1.2995061592525497e-05,2.829703588125057e-06,-2.7383892708807513e-05,-2.766303129376706e-05,3.298084110079124e-05,-6.326016477837282e-05,1.037950769355373e-05,-4.7948439826041455e-05,2.9868519194645924e-05,1.9707209384986718e-05,2.2949275004858407e-05,-7.308718363613566e-06,3.22051883612371e-05,4.5309685725098214e-05,-1.5639252083790298e-05,-9.319769321746846e-06,2.7330313252282597e-06,-2.4840136074568743e-05,-1.3292135155278807e-05,-9.16004881176172e-06,0.00035178772788290336,0.00011510725394601159,-7.246862853262463e-05,-0.0005289216145545958,-0.00020128028580738532,7.327915135403364e-05,-0.0004933233405920041,3.3769517422451295e-05,-0.00014688638674519911,2.357809772326248e-05,6.621589232021145e-06,1.5447483862603206e-05,-0.00011395323759908218,-4.0750453504563426e-05,-8.430792601516944e-05,0.00015935713695886206,7.24963591134363e-05,-0.00012814640620326361,-1.9535478890008552e-05,1.7202412740741835e-05,1.7130294898724794e-05,7.271599385365142e-05,-3.525407066590116e-05,2.281637812662633e-05,0.0003099932970351535,1.2775732600422382e-05,3.602376475232343e-05,0.0005681068399071765,-0.00017823775423777598,5.8291003491476336e-05,0.0
5.07710561260097e-06,-1.5220794269795546e-05,1.1016245924176479e-05,-5.979342949951683e-06,-3.4681064323480487e-06,-6.909415949259177e-06,4.626902605126621e-06,-1.0082602128600667e-05,1.2103054138264693e-05,-2.1781404503934823e-06,-4.5537948207149515e-06,9.924322696277428e-06,-5.162147097044299e-06,1.1610042623157183e-05,1.2622676100231072e-05,-2.227994331628163e-05,1.3388393363541812e-05,-1.8343285417845375e-05,2.024635177579171e-05,2.4307860550474676e-05,1.0650958523153944e-05,-3.862028163098347e-05,1.2752392487714827e-05,2.646515314643434e-05,-5.619074983791598e-06,-4.1949367307676256e-07,-1.3527197359819042e-05,5.984336686372726e-06,1.557811880857128e-05,7.664817841626083e-06,9.768121797205484e-05,8.75673998450585e-07,-4.346009336790184e-05,5.448514388129445e-06,-5.989446060516507e-05,-1.396464232751111e-05,5.378035239080183e-05,7.578656151356512e-06,4.573630436644336e-06,6.335396755346366e-05,-5.9827895718860465e-06,3.100757244171937e-05,4.772013648889692e-06,8.058269569549733e-06,-2.8584192389724475e-05,-1.899317050263749e-05,-2.87913841840725e-05,-2.120291986297553e-06,1.64883304150585e-05,-2.2545376120263415e-05,4.29556725505259e-05,1.2608509880409572e-05,1.175071643575965e-06,1.5110961229720292e-05,-4.0307470959247165e-05,3.3781716241666365e-06,-1.3133488520335292e-05,8.105386291663424e-05,-2.2555296603164155e-05,1.0779898350707482e-06,6.752081955355499e-05,5.8878568898182626e-05,-8.758011232645167e-05,-0.0001929247080572034,-7.386682885701498e-05,7.690306499097837e-05,-3.3448317271270456e-05,9.176853653654709e-05,6.57542586810923e-05,-0.0005847700795330081,2.5664323054207016e-05,0.00028828163834028134,0.00038288624267209176,4.0247615770465965e-05,-0.0001239127921379721,0.00015726968632115342,6.660415447786697e-05,-2.6675519450109474e-05,0.00011985068565118967,0.0001321068409126918,-7.99111549778048e-05,-0.0004614468016159969,6.074218042923297e-05,3.741336013534611e-05,0.0005160488010394352,5.161447806459753e-05,-4.0425112544709426e-05,0.00024792321480257524,-0.0001099819717389201,-1.546570017008875e-05,0.0
7.454900147776866e-06,-4.936296958304403e-06,3.3881191694520286e-05,-2.8404280009176315e-05,-7.24808435553632e-06,-1.2762987940085316e-05,-1.071580061718675e-05,-8.255006449732587e-06,-1.780831190346253e-05,1.180657101401776e-05,-6.840589629755787e-06,2.156205353894631e-06,-7.024212312940375e-06,-8.459551867957116e-06,2.1548377954482887e-05,1.540516749774609e-05,-2.2548543422365576e-05,-2.4768314442826585e-05,1.801756240095119e-05,-6.22993020995685e-06,-2.0077293224476236e-05,1.8723666078953163e-05,2.0278354469910886e-06,2.9641518311160213e-06,1.50111778979372e-05,-1.5835001645411194e-05,-1.8569524754805457e-05,3.031588184267494e-05,-1.7640054402579186e-05,-1.3426589607723852e-05,-3.1786690914862036e-05,5.514737015497466e-05,1.3149466184044095e-05,3.076568607453496e-05,4.8622320957620695e-06,-1.576641857976285e-05,2.0900912747232735e-05,-3.6283716717797136e-05,-2.7920581433873094e-05,2.5503836881303114e-05,-3.00080402525802e-05,-4.646427726422962e-06,-5.29625617772901e-06,-1.1209391835681447e-05,-4.581526607045887e-05,-2.478048561372231e-05,-1.6995829407992718e-05,3.5938827997811698e-06,4.666479436418001e-06,7.676568249464428e-06,-1.4170282872368182e-05,2.3701216446990596e-05,-3.1635969605319494e-05,-3.5770096164458156e-05,-0.00011356959901058454,-1.0317701100707083e-05,-1.3800948211514705e-05,4.1045681661201156e-05,-1.3820360120371118e-05,4.6654758386157365e-06,0.00016675317086814072,-0.00010234764463589843,4.4910300080228605e-05,0.00021585097757056358,-0.00016136192073084392,3.617507050483874e-06,-0.0001585927920892986,-0.00013536802977959464,-0.00021179760468813757,-0.00030578935276258986,6.224717213364973e-06,-0.0002063480170327117,-0.0001591116919436625,7.755477572992888e-05,5.251898761332145e-05,-0.00017470865503329733,0.00015213303204814882,0.0001990084343738796,9.884356194216077e-06,-0.00021601610642246595,8.263059951433442e-05,-0.0010002347540630058,0.00012944192383697786,8.86049712559334e-05,0.0008899165589304114,2.3576021137291657e-05,-2.5731272617290126e-05,-0.0002581962457538368,-5.260255183198058e-05,6.061438051898415e-05,0.0
1.0560701976748675e-05,1.6461748277906371e-06,-9.914038085680399e-06,3.946808659333456e-05,1.2078693407685225e-05,-2.1744525982872983e-05,-7.899058976462333e-06,1.1962424487233846e-05,-1.0734481623614208e-05,5.514234214133327e-06,1.1888253003000432e-05,-4.4665878743732e-05,-1.7452501843210782e-06,-8.423161564688355e-07,-5.309814789355576e-06,5.035759047834722e-06,7.936038029449878e-06,1.7822277060283726e-06,-6.460196930288609e-06,7.581342376639223e-06,5.972168043980709e-07,-4.130642039782498e-06,-1.573452535217078e-05,-1.841207643651099e-05,-2.4684815094824883e-05,3.3644412152702277e-06,-9.000637584781133e-07,-2.8385461843851557e-05,7.9281165539297e-06,1.509713565690496e-05,-1.860668360041674e-05,-4.616012840902807e-05,-1.889936974093696e-05,2.7230008559221334e-05,1.3595926256727408e-05,-2.4163098282627414e-05,5.036325855910712e-05,3.142754082324153e-05,-1.868553335856948e-05,-2.586274068682918e-05,-1.3107044425904456e-05,-1.246703383751674e-05,3.507916213945821e-05,9.01838995026797e-06,2.0595160007216178e-05,2.6539202721464857e-05,3.532233523272534e-05,-2.358344095873994e-05,1.6064137992217537e-05,-4.4151293199071804e-05,-2.7606526584011438e-05,-3.393632612566896e-06,8.50277277802142e-06,-1.998984259814372e-06,-2.758030820444011e-05,-8.047104900257639e-06,2.508911262992847e-05,-1.9970291077721273e-05,3.7269220758006065e-05,1.3550797279689159e-05,9.381055503928826e-05,-0.000177995682693942,0.00014092103682047932,-0.00010637581730708727,-0.00015566377658167787,7.464953067384231e-05,-0.000322737748179279,-8.785356645709705e-05,-1.3944634653276426e-06,0.0005697480073346875,-7.122983757014457e-05,-5.8697206799108366e-05,0.00021158333547991536,-0.00011809690719714271,5.1793262825609675e-05,0.00039714010038240734,-2.7649607033461914e-05,0.00010787608493217996,0.0001102805016225783,-6.394017776169432e-05,-1.8438437618112868e-05,-0.0001655843100601454,-7.684919948711758e-06,1.2487775587653332e-05,0.0002950316610171553,4.607745058296014e-05,-0.00017314208392115978,-5.581991943911573e-05,-0.00014535096762860204,-1.703554235262532e-05,0.0
-1.835402601334779e-06,1.336579238027059e-05,-4.134223421753721e-07,3.891217877446727e-06,1.0499069932867976e-05,1.670945217580777e-05,-1.8821945033577922e-06,1.2091042713854541e-06,1.3457125209304343e-07,-8.510980362997952e-06,-9.61660911123627e-06,-2.9947745204354553e-05,-1.73924722397399e-05,-2.1778616848747568e-05,1.617402809723584e-05,3.1449549848073483e-06,-1.5200405695919904e-06,-9.001854816090075e-06,5.146222775453816e-07,-1.016220254233935e-05,2.1186459377299586e-06,4.3998149218660844e-06,-1.032818457266133e-05,-1.0374097432524398e-05,1.784193328795328e-05,-6.389710369275458e-07,-8.889470360755738e-06,-7.10471219832048e-06,-1.2404221385708794e-05,-7.380285310135946e-07,2.5854653018290805e-05,-7.336558757972041e-07,6.299466968817437e-05,1.3427914973127187e-05,5.6996782702413044e-06,-2.379294879038313e-05,-7.897411055651474e-06,-1.8158311446212625e-05,-5.5205868253370586e-05,3.389940818708809e-05,-1.1307842850461327e-05,-1.8685828940389805e-05,7.770988957125712e-06,1.0866694145216322e-05,-7.532286997306301e-06,-1.0250854692827945e-07,1.5372800019637432e-05,-8.018425795821889e-06,1.2768823516295269e-05,-3.370000887854602e-05,-2.602100374785592e-05,2.7453394571741192e-05,-2.6300003033050657e-05,4.596904780943367e-06,-7.1479652833857765e-06,-7.531514251711407e-06,-1.517801502815312e-05,4.728714388056434e-05,3.6856941038141746e-05,5.123117973024278e-06,6.612145060281721e-05,-0.00010175286584129132,-0.00018022710043669106,-8.561179357670229e-06,-0.00012690263081941894,-0.00025802117989133353,0.00018682447368386645,9.821807823868552e-05,-0.0001183896572415132,6.265634851821576e-05,0.00010389759833869,2.6263771258567264e-05,-0.00034471679468675684,-2.2211166580057597e-05,0.0001551915057169957,8.135169184302181e-05,4.8541319098010813e-05,3.591430972135053e-05,-0.00032371331809578284,-5.432863496010776e-05,3.1587442081729406e-05,0.00035617784269638994,9.64496751715027e-05,-7.016747564187874e-05,0.00021724631909822434,0.00010752777756803053,-7.028187724409895e-05,0.0008528583914053559,0.00015782309308259195,0.0001621884275774385,0.0
3.424002337595421e-06,3.237216054634141e-06,1.1352902353410345e-05,1.1976112015229419e-05,1.4911681857794866e-05,1.0670528055192727e-05,-1.6228174564258873e-06,1.5688370118009967e-05,-1.4382486804229574e-05,9.179730558379552e-08,1.9552121339586987e-05,-1.6480609038347588e-05,-1.0943999340543033e-05,8.225274519251935e-06,5.07580546174283e-06,-1.4605529235591757e-05,-5.023320058658607e-06,-1.4814561894272392e-05,1.694398614152726e-05,-3.066485717381178e-06,2.181918936605059e-05,1.4520826938635872e-06,-2.6347357227541165e-06,-3.732971953022467e-06,-4.52816471724393e-06,1.3396052081480225e-06,2.8595887955392178e-05,-6.497866353947297e-06,-3.760239842753606e-06,7.205648924355423e-07,3.3895754625505414e-05,-3.7675768721400934e-05,1.2128960484893015e-05,-2.6049760330182438e-05,1.3713482615024342e-05,-1.2934027811685418e-05,-7.628466167830014e-05,8.614616124162688e-06,9.206175762617833e-06,-2.0149072092065295e-05,-1.4113372205233638e-05,-3.2225255158694037e-05,2.8530893002743878e-05,1.870590722780929e-05,-2.064146832340645e-05,-2.1274007752557155e-05,-1.3038695013489457e-06,5.0552716707830284e-05,2.3022780551256636e-05,-1.916119593192127e-05,6.367959067563863e-06,-6.24151499816039e-05,1.4597828623101237e-05,3.2896611069196794e-05,8.168157905011086e-05,1.51861674945357e-05,-1.0688520759973494e-05,-6.76489842192712e-05,-2.983267160475686e-05,-4.78912613352515e-05,0.00014226378413248518,-1.5335393774273484e-05,0.00013700006068910538,0.00030764898361254373,1.3020057446230379e-05,2.124617599517367e-05,-0.00010796795831948345,-3.988860729102269e-05,0.00010041850224330284,-4.4784018491530454e-05,-3.307955028665679e-05,-2.3463765301791164e-06,0.00025607150357201316,-6.605949490252002e-05,-7.781570326575441e-06,8.077576889548328e-05,0.00010446178462375196,-2.5156450531854565e-05,-0.0002716141497579741,-4.238523244281602e-05,9.816114162787426e-05,0.0008865752404638432,-0.00011520224022839364,-8.956304951587971e-05,-8.466576310906109e-05,1.0050900636324575e-05,5.6033552706620384e-05,-0.0005111899972386646,-0.0001023729189295724,8.531581570233693e-06,0.0
-3.8312540048152595e-06,1.2689014275406415e-05,6.690430224687781e-06,8.337005506358441e-06,-1.3832017357726408e-06,3.205895600030529e-05,-1.2818098985266456e-05,7.841762127909989e-06,-1.7046654605519505e-05,-1.6837964914166416e-05,-7.593927464620795e-06,2.1477557384266734e-05,4.262973057456821e-06,-7.2301656826723515e-06,4.824849401609181e-06,5.866725757024464e-07,-5.937951237430032e-06,-1.7522661701822038e-05,2.4859782590751423e-05,2.5144633465851215e-06,2.646489009029591e-05,1.6836259471418638e-05,6.610447655675116e-06,-5.12782185774425e-06,-2.0310845548024905e-05,-2.631931767537217e-06,-1.279654835971035e-05,1.246784604781016e-05,2.0039483006835624e-05,-2.866186865729337e-06,2.936346219221634e-05,-1.8274114833416913e-05,-8.061232428184986e-06,-2.5971326915811417e-05,-5.287208889243941e-05,-9.569900742502755e-07,4.252804736818487e-06,2.484453408236546e-05,2.0277032823567153e-05,2.8147478066767895e-05,-2.1535314454443085e-05,1.1291540268897119e-05,5.8404892653420486e-05,8.054461182186713e-06,4.293819365520814e-05,7.954947112802973e-05,-5.530928276671511e-06,-1.5514877870438538e-05,-3.2159744882798185e-05,-3.0793404439764714e-05,-1.0866959907708063e-05,5.4752003589127144e-05,-4.481141647461746e-05,-2.036868736580418e-05,-6.1818956441215974e-06,-1.812654665933401e-05,-9.660245801732252e-06,-2.6641967301919334e-05,-5.487134078329139e-06,-1.2448967460632645e-05,-0.00016632601139042163,0.00013932936624989163,0.00015816116274132894,-0.0002974183422353579,-0.00035964086940058445,0.00015478487286640195,-0.00028573176675424555,2.452030456570694e-05,-0.00021582555683080702,0.0003332970502461738,0.00026376604334208054,2.3417433684648038e-05,-2.718739222494295e-05,-3.0722619704539286e-05,9.144388821668241e-05,0.00018695261754526313,9.035102595579127e-05,-6.60107133499475e-05,0.0001286956979081669,-4.7470043512051666e-05,-9.85953588826784e-05,-1.7883815462364116e-05,-8.08943110149601e-05,9.597590998735054e-05,-0.00043232544866348815,3.2931621209410796e-05,-4.2964679527419506e-05,0.00015893441861542147,-5.045866123270148e-05,-7.767558602707086e-05,0.0
7.172798317691355e-06,-3.223399700982084e-06,3.925974769953778e-06,-6.4375204640757335e-06,-1.7580210770016292e-05,1.474183478027881e-05,1.1272881636122045e-05,-7.278817170912275e-06,9.368445551822102e-07,1.6344681690205418e-05,-5.714565114400972e-06,-3.9794076706157655e-06,3.9356601109974836e-06,-5.621384823176493e-06,1.104417366088715e-05,-2.819215605752633e-06,-9.463046347928454e-06,7.636225093212569e-06,-1.973742168951176e-05,2.41463324495112e-05,1.92666205103707e-05,9.194027764531468e-06,5.1477756358673235e-06,4.506139605349606e-06,-9.069218868394377e-06,3.5938784877177745e-06,-1.0506972253511843e-05,9.661063379780415e-06,1.065211616797838e-05,-4.153370912300321e-06,-1.8501234573944224e-05,-3.2147431585153814e-05,3.885687461580415e-05,-1.6433216013568113e-05,-4.925969363331943e-06,7.86256711228573e-06,9.343384705367284e-06,1.7401835476888767e-05,-9.66974521241788e-06,-3.961989735312988e-05,-2.9044295114667728e-05,-1.423443337142899e-05,-3.512759811298887e-05,-6.437683427539131e-06,3.070396385217125e-05,-1.4865173605877123e-05,-7.780285638208072e-06,-3.650602690248224e-07,-1.7131246735404334e-05,-1.3687464867260923e-06,1.1337907566961496e-05,4.011201358427737e-05,2.0396841238613857e-05,4.038290280113502e-05,2.768568211369429e-05,4.617426973904609e-05,-1.42256876147875e-05,0.00010875017936881745,-8.104265847051993e-06,-4.8129712661734224e-06,-2.4577906705062657e-05,-3.2601913089125185e-05,1.293437137945356e-05,-0.0001249587472527215,0.00010816371894379741,-8.047068311278913e-05,0.00015244844855764097,0.00017608064531274598,-4.9226034609850324e-05,0.00020401821066705854,5.798211059878993e-05,0.00028859319044739014,-0.0001458516502804245,7.582639576831077e-05,-0.00019018790930603523,-0.00016329785337858518,3.181809132765834e-05,0.0001464581358517163,-0.0004638757319145405,6.878885451631115e-05,-5.893398091551993e-06,-0.0006634265627031884,1.5923187083177397e-05,0.00013975848299108595,-0.0005619860505608516,-9.958651146960204e-06,-7.025035016343858e-05,-0.00026879815398723046,0.00013791194782661263,-1.6775877830777575e-05,0.0
