Tmax,best_valid_acc
1.0,0.2792727272727273
1.5,0.336
2.0,0.2690909090909091
2.5,0.3469090909090909
3.0,0.27054545454545453
3.5,0.288
4.0,0.2872727272727273
4.5,0.3461818181818182
5.0,0.32436363636363635
